"Tow Date","Make","Style","Model","Color","Plate","State","Towed to Address","Tow Facility Phone","Inventory Number"
"01/24/2026","LEXS","LL",,"SIL","CF89548","IL","10300 S. Doty","(773) 568-8495","3000888"
"01/24/2026","MAZD","4D",,"DBL","AD13225","IL","701 N. Sacramento","(773) 265-7605","7147224"
"01/24/2026","MAZD","LL",,"BLK","EQ24762","IL","10300 S. Doty","(773) 568-8495","3000836"
"01/24/2026","MAZD","LL",,"GRY","DG29115","IL","10300 S. Doty","(773) 568-8495","7147213"
"01/24/2026","MAZD","LL","MZ3","BLU","BT26474","IL","701 N. Sacramento","(773) 265-7605","7147283"
"01/24/2026","MITS","2D",,"GRY","EV44051","IL","10300 S. Doty","(773) 568-8495","300835"
"01/24/2026","MITS","2D",,"GRY","EV44051","IL","10300 S. Doty","(773) 568-8495","3000835"
"01/24/2026","NISS","4D","ALT","BLK","648DAT","IN","701 N. Sacramento","(773) 265-7605","7147273"
"01/24/2026","NISS","4D","VRS","SIL","CJ12660","IL","10300 S. Doty","(773) 568-8495","3000861"
"01/24/2026","NISS","4D",,"BLK","648DAT","IN","701 N. Sacramento","(773) 265-7605","7147273"
"01/24/2026","NISS","4D",,"WHI","FG23772","IL","400 E. Lower Wacker","(312) 744-7550","0361696"
"01/24/2026","NISS","4D",,"SIL","DT55947","IL","10300 S. Doty","(773) 568-8495","3000842"
"01/24/2026","NISS","4D",,"BLK","EA56803","IL","701 N. Sacramento","(773) 265-7605","7147248"
"01/24/2026","NISS","4D",,"BLK","EZ90477","IL","701 N. Sacramento","(773) 265-7605","7147232"
"01/24/2026","NISS","4D","ALT","BLU",,,"10300 S. Doty","(773) 568-8495","3000897"
"01/24/2026","NISS","LL",,"SIL","NONE","IL","701 N. Sacramento","(773) 265-7605","7147297"
"01/24/2026","NISS","LL",,"WHI","FC53894","IL","701 N. Sacramento","(773) 265-7605","7147233"
"01/24/2026","NISS","LL",,"BLU","EW18751","IL","10300 S. Doty","(773) 568-8495","3000852"
"01/24/2026","PONT","4D",,"DGR","TXN460","IL","10300 S. Doty","(773) 568-8495","3000829"
"01/24/2026","PONT","4D","G6","SIL",,,"10300 S. Doty","(773) 568-8495","3000892"
"01/24/2026","RAM","PK","150","RED","3440787B","IL","10300 S. Doty","(773) 568-8495","3000891"
"01/24/2026","ROV","LL",,"BLK","FE28091","IL","10300 S. Doty","(773) 568-8495","3000849"
"01/24/2026","SCIO","2D","IQ","WHI","DT53796","IL","701 N. Sacramento","(773) 265-7605","7147276"
"01/24/2026","SUBA","4D",,"BLK","CZ47727","IL","701 N. Sacramento","(773) 265-7605","26004377"
"01/24/2026","SUBA","4D",,"GRN","EU64950","IL","701 N. Sacramento","(773) 265-7605","7147250"
"01/24/2026","SUBA","LL","FOR","LGR","T680558","IN","10300 S. Doty","(773) 568-8495","3000893"
"01/24/2026","SUBA","LL","OUT","BLU","CL68231","IL","701 N. Sacramento","(773) 265-7605","7147282"
"01/24/2026","TOYT","2D",,"SIL","FR58133","IL","10300 S. Doty","(773) 568-8495","300903"
"01/24/2026","TOYT","4D",,"GRY","DK64493","IL","701 N. Sacramento","(773) 265-7605","7147261"
"01/24/2026","TOYT","4D",,"SIL","A724225","IL","701 N. Sacramento","(773) 265-7605","7147247"
"01/24/2026","TOYT","4D",,"GRY","EQ25486","IL","701 N. Sacramento","(773) 265-7605","7147207"
"01/24/2026","TOYT","4D",,"GRY","FF57722","IL","701 N. Sacramento","(773) 265-7605","7147220"
"01/24/2026","TOYT","4D",,"BLK","FP243366","IL","701 N. Sacramento","(773) 265-7605","7147223"
"01/24/2026","TOYT","4D",,"GRY","EQ25486","IL","701 N. Sacramento","(773) 265-7605","7147207"
"01/24/2026","TOYT","4D","PRI","SIL","FQ13166","IL","10300 S. Doty","(773) 568-8495","3000867"
"01/24/2026","TOYT","4D","COA","RED",,,"10300 S. Doty","(773) 568-8495","3000890"
"01/24/2026","TOYT","4D",,"BLK","PKP883","MN","701 N. Sacramento","(773) 265-7605","7147258"
"01/24/2026","TOYT","4D","CAM","GRY","DK64493","IL","701 N. Sacramento","(773) 265-7605","7147261"
"01/24/2026","TOYT","LL","4RN","BLK","046BMPY","TN","701 N. Sacramento","(773) 265-7605","7147268"
"01/24/2026","TOYT","LL","RAV","BLK",,,"10300 S. Doty","(773) 568-8495","3000894"
"01/24/2026","TOYT","LL",,"BLK","046BMPY","TN","701 N. Sacramento","(773) 265-7605","7147268"
"01/24/2026","VOLK","4D",,"DBL","BB37079","IL","701 N. Sacramento","(773) 265-7605","7147254"
"01/24/2026","VOLK","LL","JET","BLK","EE49656","IL","701 N. Sacramento","(773) 265-7605","7147274"
"01/24/2026","VOLV","4D",,"GRY","0","IL","701 N. Sacramento","(773) 265-7605","7147251"
"01/24/2026","VOLV","LL","XC9","BLK","FF88382","IL","701 N. Sacramento","(773) 265-7605","7147266"
"01/24/2026","VOLV","LL",,"BLK","FF88382","IL","701 N. Sacramento","(773) 265-7605","7147266"
"01/23/2026","AUDI","4D",,"BLK","014931A0","IL","10300 S. Doty","(773) 568-8495","3000761"
"01/23/2026","BUIC","4D",,"SIL",,,"701 N. Sacramento","(773) 265-7605","7147179"
"01/23/2026","CADI","LL",,"BLK","EJ23245","IL","10300 S. Doty","(773) 568-8495","3000777"
"01/23/2026","CHEV","4D",,"BLK","EV37362","IL","10300 S. Doty","(773) 568-8495","7147146"
"01/23/2026","CHEV","4D",,"DBL","EU12908","IL","10300 S. Doty","(773) 568-8495","3000770"
"01/23/2026","CHEV","4D",,"WHI","FC97490","IL","10300 S. Doty","(773) 568-8495","3000796"
"01/23/2026","CHEV","LL",,"WHI","FE63075","IL","701 N. Sacramento","(773) 265-7605","7147158"
"01/23/2026","CHEV","PK","AVA","GRN",,,"10300 S. Doty","(773) 568-8495","3000816"
"01/23/2026","CHRY","2D",,"RED","EE48087","IL","10300 S. Doty","(773) 568-8495","3000785"
"01/23/2026","CHRY","4D",,"WHI","EB94203","IL","701 N. Sacramento","(773) 265-7605","517578"
"01/23/2026","DODG","4D",,"BLU","FG76885","IL","10300 S. Doty","(773) 785-9752","1729262"
"01/23/2026","DODG","4D",,"WHI",,,"10300 S. Doty","(773) 568-8495","3000767"
"01/23/2026","DODG","LL",,"SIL","FN21110","IL","10300 S. Doty","(773) 568-8495","3000790"
"01/23/2026","FORD","4D",,"RED","DY65803","IL","701 N. Sacramento","(773) 265-1846","1550657"
"01/23/2026","FORD","LL",,"BLK","475AH5","MN","701 N. Sacramento","(773) 265-7605","7147151"
"01/23/2026","FORD","LL",,"BLK","ET29687","IL","10300 S. Doty","(773) 568-8495","3000793"
"01/23/2026","FORD","PK",,"WHI","SWJ0639","TX","701 N. Sacramento","(773) 265-7605","7147171"
"01/23/2026","FORD","PK",,"GLD","4002865B","IL","10300 S. Doty","(773) 568-8495","3000794"
"01/23/2026","FORD","VN",,"WHI","3983185B","IL","10300 S. Doty","(773) 785-9752","1729258"
"01/23/2026","GMC","LL",,"SIL","BW9726","IN","10300 S. Doty","(773) 568-8495","3000771"
"01/23/2026","GMC","PK",,"WHI","3964785B","IL","10300 S. Doty","(773) 568-8495","3000783"
"01/23/2026","GMC","PK",,"GRY","3548714","IL","701 N. Sacramento","(773) 265-7605","7147162"
"01/23/2026","GMC","VN",,"WHI","4201629B","IL","10300 S. Doty","(773) 785-9752","1729257"
"01/23/2026","HOND","2D",,"BLU",,,"10300 S. Doty","(773) 568-8495","3000800"
"01/23/2026","HOND","2D",,"SIL",,,"701 N. Sacramento","(773) 265-7605","7147155"
"01/23/2026","HOND","4D",,"GRY","5TBA959","CA","701 N. Sacramento","(773) 265-7605","7147147"
"01/23/2026","HOND","4D",,"GRY","DD39179","IL","10300 S. Doty","(773) 568-8495","3000780"
"01/23/2026","HOND","LL",,"GRY","EJ25492","IL","10300 S. Doty","(773) 568-8495","3000784"
"01/23/2026","HYUN","4D",,"BLU","EK58367","IL","10300 S. Doty","(773) 568-8495","3000792"
"01/23/2026","HYUN","4D",,"GRN","EN18442","IL","10300 S. Doty","(773) 568-8495","3000802"
"01/23/2026","INFI","LL",,"WHI","EW85492","IL","701 N. Sacramento","(773) 265-7605","7147168"
"01/23/2026","JEEP","LL",,"RED","EM63135","IL","701 N. Sacramento","(773) 265-7605","7147176"
"01/23/2026","JEEP","LL",,"SIL",,,"10300 S. Doty","(773) 568-8495","3000769"
"01/23/2026","JEEP","LL",,"TRQ","EZ94124","IL","10300 S. Doty","(773) 568-8495","3000775"
"01/23/2026","LEXS","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","3000762"
"01/23/2026","LINC","LL",,"WHI",,,"10300 S. Doty","(773) 568-8495","3000760"
"01/23/2026","MITS","4D",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7147154"
"01/23/2026","MNNI","4D",,"RED",,,"10300 S. Doty","(773) 568-8495","3000764"
"01/23/2026","NISS","4D",,"GRY","ES37405","IL","10300 S. Doty","(773) 568-8495","3000823"
"01/23/2026","NISS","LL",,"RED",,,"10300 S. Doty","(773) 568-8495","3000809"
"01/23/2026","SUBA","LL",,"BLU","478SDE","WI","10300 S. Doty","(773) 785-9752","1729256"
"01/23/2026","SUZI","4D",,"SIL","EV15466","IL","701 N. Sacramento","(773) 265-7605","7147159"
"01/23/2026","TOYT","LL",,"BLU","DV41917","IL","701 N. Sacramento","(773) 265-7605","7147172"
"01/23/2026","VOLK","LL",,"WHI","FR19882","IL","701 N. Sacramento","(773) 265-7605","7147167"
"01/22/2026","ACUR","4D",,"SIL",,,"10300 S. Doty","(773) 568-8495","3000750"
"01/22/2026","BMW","HB",,"MUL","EN25359","IL","10300 S. Doty","(773) 568-8495","3000758"
"01/22/2026","BMW","LL",,"BLK","EU57274","IL","10300 S. Doty","(773) 568-8495","300716"
"01/22/2026","BMW","LL",,"WHI","FJ58801","IL","10300 S. Doty","(773) 568-8495","3000707"
"01/22/2026","BUIC","LL",,"BLK",,,"10300 S. Doty","(773) 568-8495","3000725"
"01/22/2026","BUIC","LL",,"GRY","EY99725","IL","701 N. Sacramento","(773) 265-7605","7147117"
"01/22/2026","CADI","4D",,"SIL","EP26401","IL","10300 S. Doty","(773) 568-8495","3000748"
"01/22/2026","CADI","LL",,"BLK","BD65015","IL","701 N. Sacramento","(773) 265-7605","7147115"
"01/22/2026","CHEV","4D",,"BLU","CZ53926","IL","10300 S. Doty","(773) 568-8495","300719"
"01/22/2026","CHEV","4D",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7147095"
"01/22/2026","CHEV","4D",,"SIL","0000","IL","10300 S. Doty","(773) 568-8495","3000735"
"01/22/2026","CHEV","4D",,"WHI",,,"10300 S. Doty","(773) 568-8495","3000691"
"01/22/2026","CHEV","4D",,"SIL","EZ86040","IL","701 N. Sacramento","(773) 265-7605","7147138"
"01/22/2026","CHEV","4D",,"GRY","FY18237","IL","10300 S. Doty","(773) 568-8495","3000714"
"01/22/2026","CHEV","4D","IMP","WHI","DH77796","IL","10300 S. Doty","(773) 568-8495","3000699"
"01/22/2026","CHEV","4D",,"BLK",,,"10300 S. Doty","(773) 568-8495","3000694"
"01/22/2026","CHEV","4D",,"SIL","0","IL","10300 S. Doty","(773) 568-8495","3000695"
"01/22/2026","CHEV","4D",,"BLU","CT20365","IL","10300 S. Doty","(773) 568-8495","3000731"
"01/22/2026","CHEV","4D",,"BLK","FW69414","IL","701 N. Sacramento","(773) 265-7605","7147119"
"01/22/2026","CHEV","4D",,"GRY","FF32650","IL","10300 S. Doty","(773) 568-8495","3000753"
"01/22/2026","CHEV","4D",,"WHI","EM94441","IL","10300 S. Doty","(773) 785-9752","1729248"
"01/22/2026","CHEV","LL",,"RED","CR50877","IL","10300 S. Doty","(773) 568-8495","3000732"
"01/22/2026","CHEV","LL",,"GRY","FD95117","IL","10300 S. Doty","(773) 568-8495","3000720"
"01/22/2026","CHEV","LL",,"WHI","EZ93627","IL","10300 S. Doty","(773) 568-8495","3000724"
"01/22/2026","CHEV","LL",,"WHI","FH74344","IL","10300 S. Doty","(773) 568-8495","3000712"
"01/22/2026","CHEV","LL",,"BLK","DU40089","IL","701 N. Sacramento","(773) 265-7605","7147112"
"01/22/2026","CHEV","PK",,"BLU","4158010B","IL","10300 S. Doty","(773) 568-8495","3000717"
"01/22/2026","CHEV","SW",,"WHI","CY58650","IL","701 N. Sacramento","(773) 265-1846","1550646"
"01/22/2026","CHEV","SW",,"WHI","CY58659","IL","701 N. Sacramento","(773) 265-1846","1550646"
"01/22/2026","CHEV","VC",,"WHI","31695CV","IL","701 N. Sacramento","(773) 265-7605","7147114"
"01/22/2026","CHEV","VN",,"WHI",,,"10300 S. Doty","(773) 568-8495","300721"
"01/22/2026","CHRY","VC",,"SIL","VBT4694","TX","701 N. Sacramento","(773) 265-7605","7147123"
"01/22/2026","CHRY","VN",,"WHI","EL42503","IL","701 N. Sacramento","(773) 265-7605","7147103"
"01/22/2026","DODG","4D",,"GRY","DC43667","IL","10300 S. Doty","(773) 568-8495","3000747"
"01/22/2026","FORD","4D",,"BLU","DN47081","IL","10300 S. Doty","(773) 568-8495","3000706"
"01/22/2026","FORD","4D",,"MUL","FT84377","IL","10300 S. Doty","(773) 568-8495","3000746"
"01/22/2026","FORD","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7147100"
"01/22/2026","FORD","LL",,"WHI","DC57329","IL","10300 S. Doty","(773) 568-8495","3000688"
"01/22/2026","FORD","LL",,"GRY","DU81ZD","FL","10300 S. Doty","(773) 568-8495","3000705"
"01/22/2026","FORD","LL",,"CRM","EC91943","IL","10300 S. Doty","(773) 785-9752","1729246"
"01/22/2026","FORD","LL",,"GRN",,,"10300 S. Doty","(773) 568-8495","3000693"
"01/22/2026","FORD","VN",,"WHI","172027C","IL","10300 S. Doty","(773) 568-8495","3000713"
"01/22/2026","GMC","LL",,"BGE","HBW117","MS","701 N. Sacramento","(773) 265-7605","7147120"
"01/22/2026","HMDE","4D",,"YEL",,,"10300 S. Doty","(773) 785-9752","1729252"
"01/22/2026","HOND","4D",,"BGE","EZ87272","IL","701 N. Sacramento","(773) 265-7605","7147127"
"01/22/2026","HOND","4D",,"BLK","T269104","IL","701 N. Sacramento","(773) 265-1846","1550655"
"01/22/2026","HOND","4D",,"GRY","FQ71737","IL","400 E. Lower Wacker","(312) 744-7550","0361580"
"01/22/2026","HOND","4D",,"BLK","819ERW","IN","701 N. Sacramento","(773) 265-7605","7147109"
"01/22/2026","HOND","4D",,"GRY","CZ60821","IL","701 N. Sacramento","(773) 265-7605","7147108"
"01/22/2026","HOND","LL",,"SIL","CW84281","IL","701 N. Sacramento","(773) 265-7605","7147126"
"01/22/2026","HOND","LL",,"GRY","BQ25601","IL","701 N. Sacramento","(773) 265-7605","7147113"
"01/22/2026","HOND","LL",,"SIL","CW84281","IL","701 N. Sacramento","(773) 265-7605","7147126"
"01/22/2026","HOND","VN",,"RED","ED86958","IL","10300 S. Doty","(773) 785-9752","1729245"
"01/22/2026","HOND","VN",,"GRN",,,"10300 S. Doty","(773) 568-8495","3000726"
"01/22/2026","HYUN","4D",,"BLK","FF41637","IL","10300 S. Doty","(773) 568-8495","3000704"
"01/22/2026","HYUN","4D",,"BLK","NBD4225","PA","400 E. Lower Wacker","(312) 744-7550","0361583"
"01/22/2026","HYUN","4D",,"BLK","EW56234","IL","10300 S. Doty","(773) 785-9752","1729247"
"01/22/2026","HYUN","4D",,"SIL","Z436AA","UT","10300 S. Doty","(773) 568-8495","3000700"
"01/22/2026","HYUN","RF",,"GRY","AJ64684","IL","400 E. Lower Wacker","(312) 744-7550","0361581"
"01/22/2026","JEEP","LL",,"BLU","KFL1970","OH","701 N. Sacramento","(773) 265-7605","7147118"
"01/22/2026","JEEP","LL",,"GRY","FB92983","IL","701 N. Sacramento","(773) 265-7605","7047124"
"01/22/2026","KIA","4D",,"BLK","16365RF","MI","701 N. Sacramento","(773) 265-7605","7147128"
"01/22/2026","KIA","LL",,"RED","BV79320","IL","701 N. Sacramento","(773) 265-7605","7147094"
"01/22/2026","KIA","LL",,"GRY","EZ14333","IL","10300 S. Doty","(773) 568-8495","3000689"
"01/22/2026","KIA","LL",,"RED","FR23917","IL","701 N. Sacramento","(773) 265-7605","7147122"
"01/22/2026","LEXS","4D",,"BLK","DM17496","IL","10300 S. Doty","(773) 568-8495","3000686"
"01/22/2026","LINC","4D",,"RED","ET65614","IL","10300 S. Doty","(773) 568-8495","3000690"
"01/22/2026","MAZD","4D",,"BLU","FF31899","IL","701 N. Sacramento","(773) 265-7605","714714"
"01/22/2026","MAZD","4D",,"BLU","FQ92231","IL","10300 S. Doty","(773) 568-8495","3000752"
"01/22/2026","MITS","4D",,"WHI","DB53426","IL","701 N. Sacramento","(773) 265-7605","7147125"
"01/22/2026","NISS","4D",,"TAN",,,"10300 S. Doty","(773) 568-8495","3000730"
"01/22/2026","NISS","4D",,"SIL","FJ83362","IL","10300 S. Doty","(773) 568-8495","3000718"
"01/22/2026","NISS","4D",,"SIL","ET37289","IL","10300 S. Doty","(773) 568-8495","3000697"
"01/22/2026","NISS","4D",,"GRY","FM90197","IL","701 N. Sacramento","(773) 265-7605","71477116"
"01/22/2026","NISS","LL",,"SIL","EK79463","IL","701 N. Sacramento","(773) 265-7605","7147121"
"01/22/2026","NISS","PK",,"GRY","3560471B","IL","10300 S. Doty","(773) 568-8495","3000728"
"01/22/2026","NISS","SW",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7147133"
"01/22/2026","PONI","4D",,"BLK","FH55172","IL","400 E. Lower Wacker","(312) 744-7550","0361586"
"01/22/2026","ROV","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7147132"
"01/22/2026","SUBA","LL",,"WHI","ED96807","IL","701 N. Sacramento","(773) 265-7605","7147110"
"01/22/2026","SUBA","LL",,"BLK","DH71996","IL","10300 S. Doty","(773) 568-8495","3000709"
"01/22/2026","TOYT","4D",,"BLK","DTW177","MI","10300 S. Doty","(773) 568-8495","3000715"
"01/22/2026","TOYT","4D",,"SIL","EC75101","IL","701 N. Sacramento","(773) 265-7605","7147097"
"01/22/2026","TOYT","4D",,"BLK","FS21120","IL","701 N. Sacramento","(773) 265-7605","7147111"
"01/22/2026","TOYT","4D",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7147091"
"01/22/2026","TOYT","LL",,"BLK","LUB1451","NY","10300 S. Doty","(773) 568-8495","3000692"
"01/22/2026","TOYT","LL",,"WHI","BV74460","IL","701 N. Sacramento","(773) 265-7605","7147131"
"01/22/2026","TOYT","LL",,"TAN","EY29618","IL","10300 S. Doty","(773) 568-8495","3000696"
"01/22/2026","TOYT","PK",,"GRY","3953417B","IL","701 N. Sacramento","(773) 265-7605","7147130"
"01/22/2026","VOLK","4D",,"BLK","DS39984","IL","701 N. Sacramento","(773) 265-7605","7147089"
"01/22/2026","VOLK","LL",,"GRY","ES17127","IL","701 N. Sacramento","(773) 265-7605","7147092"
"01/21/2026","ACUR","2D","CL","SIL","EJ18955","IL","10300 S. Doty","(773) 785-9752","1729244"
"01/21/2026","ACUR","4D","ATL","BLU","CT37614","IL","701 N. Sacramento","(773) 265-7605","7147060"
"01/21/2026","BUIC","4D",,"GLD","FD56603","IL","10300 S. Doty","(773) 568-8495","3000662"
"01/21/2026","BUIC","4D",,"WHI","EV90934","IL","10300 S. Doty","(773) 568-8495","3000645"
"01/21/2026","CADI","4D","CTS","SIL","EB96411","IL","10300 S. Doty","(773) 568-8495","3000668"
"01/21/2026","CHEV","2D","MAL","BRO",,,"10300 S. Doty","(773) 568-8495","3000677"
"01/21/2026","CHEV","4D",,"RED","NONE","IL","10300 S. Doty","(773) 568-8495","3000647"
"01/21/2026","CHEV","LL",,"BLK","760HEP","WI","701 N. Sacramento","(773) 265-1846","1550639"
"01/21/2026","CHEV","LL",,"RED","NONE","IL","701 N. Sacramento","(773) 265-7605","7147055"
"01/21/2026","CHEV","LL",,"BLK","DR60117","IL","10300 S. Doty","(773) 785-9752","1729242"
"01/21/2026","CHEV","LL",,"WHI","FL28285","IL","701 N. Sacramento","(773) 265-7605","7147083"
"01/21/2026","CHEV","PK","SLV","BLU","FA41971","IL","10300 S. Doty","(773) 568-8495","3000676"
"01/21/2026","CHEV","PK",,"MAR","101981PV","IL","701 N. Sacramento","(773) 265-1846","1550642"
"01/21/2026","CHRY","4D",,"BLK","DZ52624","IL","701 N. Sacramento","(773) 265-7605","7147057"
"01/21/2026","CHRY","4D",,"RED","NONE","IL","701 N. Sacramento","(773) 265-7605","7147056"
"01/21/2026","DODG","2D","STA","BLK","FW32998","IL","701 N. Sacramento","(773) 265-7605","7147067"
"01/21/2026","DODG","4D",,"BLK","FX22758","IL","10300 S. Doty","(773) 568-8495","3000636"
"01/21/2026","DODG","LL","JNY","GRY","CG90339","IL","10300 S. Doty","(773) 568-8495","3000666"
"01/21/2026","DODG","PK","R50","SIL","14446WS","IL","10300 S. Doty","(773) 785-9752","1729240"
"01/21/2026","DODG","VN",,"SIL","DT58173","IL","701 N. Sacramento","(773) 265-7605","7147090"
"01/21/2026","DODG","VN","CVN","BLK","CL32942","IL","10300 S. Doty","(773) 568-8495","3000673"
"01/21/2026","FORD","4D","FUS","WHI","EQ88919","IL","701 N. Sacramento","(773) 265-1846","1550643"
"01/21/2026","FORD","4D","FOC","RED","FR60848","IL","10300 S. Doty","(773) 568-8495","3000670"
"01/21/2026","FORD","LL","ECP","RED","012265A3","IL","701 N. Sacramento","(773) 265-7605","7147066"
"01/21/2026","FORD","LL",,"WHI","CS46741","IL","10300 S. Doty","(773) 785-9752","1729243"
"01/21/2026","FORD","LL",,"WHI","CW61542","IL","701 N. Sacramento","(773) 265-7605","7147052"
"01/21/2026","FORD","VN",,"WHI","Q528289","IL","701 N. Sacramento","(773) 265-1846","1550637"
"01/21/2026","GMC","LL",,"BLK","G201386","IL","701 N. Sacramento","(773) 265-7605","7147082"
"01/21/2026","GMC","LL","YUK","BLK","FF51801","IL","701 N. Sacramento","(773) 265-7605","7147068"
"01/21/2026","HOND","LL",,"GRY","DR29370","IL","701 N. Sacramento","(773) 265-7605","7047070"
"01/21/2026","HOND","LL","PLT","BLU","BYK4698","TX","10300 S. Doty","(773) 568-8495","3000682"
"01/21/2026","HYUN","4D","SON","BLU",,,"701 N. Sacramento","(773) 265-7605","7147064"
"01/21/2026","HYUN","4D","SON","SIL","FB92430","IL","10300 S. Doty","(773) 568-8495","3000664"
"01/21/2026","JEEP","LL","GCH","BLK","JSJ666","IA","10300 S. Doty","(773) 568-8495","3000681"
"01/21/2026","JEEP","LL",,"BLU","FE20477","IL","10300 S. Doty","(773) 568-8495","3000641"
"01/21/2026","LINC","4D",,"BLK","71198LY","IL","400 E. Lower Wacker","(312) 744-7550","0361517"
"01/21/2026","MAZD","LL",,"MAR","FD58292","IL","701 N. Sacramento","(773) 265-7605","7147075"
"01/21/2026","MERZ","4D",,"BLK","NONE","IL","10300 S. Doty","(773) 568-8495","3000663"
"01/21/2026","MERZ","VN",,"WHI","493301D","IL","701 N. Sacramento","(773) 265-1846","1550636"
"01/21/2026","NISS","4D",,"SIL","ARV541","AK","10300 S. Doty","(773) 568-8495","3000661"
"01/21/2026","NISS","4D","MAX","BLK","FL52309","IL","10300 S. Doty","(773) 568-8495","3000638"
"01/21/2026","NISS","LL",,"GRY","EA61893","IL","701 N. Sacramento","(773) 265-7605","7147074"
"01/21/2026","NISS","LL","RGE","BLK","CW34555","IL","10300 S. Doty","(773) 568-8495","3000667"
"01/21/2026","NISS","VN","QST","GRY","FH39017","IL","701 N. Sacramento","(773) 265-7605","7147061"
"01/21/2026","NISS","VN",,"SIL","CD17542","IL","10300 S. Doty","(773) 785-9752","1729241"
"01/21/2026","PONT","4D",,"BRO",,,"701 N. Sacramento","(773) 265-7605","7147050"
"01/21/2026","TOYT","2D",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","3000642"
"01/21/2026","TOYT","4D",,"BLU","EX23365","IL","701 N. Sacramento","(773) 265-1846","1550641"
"01/21/2026","TOYT","LL",,"SIL","DT52801","IL","701 N. Sacramento","(773) 265-7605","7147047"
